5789,2000,6245.6,5789,2000,6245.601,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.601
5790.081,2000,6245.677,5790.008,2000,6245.997,5789.841,2000,6246.282,5789.994,2000,6246.032,5789.678,2000,6246.446
5791.163,2000,6245.719,5791.029,2000,6246.36,5790.66,2000,6246.992,5790.973,2000,6246.496,5790.328,2000,6247.313
5792.247,2000,6245.726,5792.061,2000,6246.69,5791.455,2000,6247.728,5791.943,2000,6246.977,5790.949,2000,6248.2
5793.33,2000,6245.696,5793.103,2000,6246.986,5792.226,2000,6248.489,5792.911,2000,6247.464,5791.541,2000,6249.107
5794.411,2000,6245.632,5794.154,2000,6247.248,5792.971,2000,6249.275,5793.876,2000,6247.955,5792.102,2000,6250.034
5795.49,2000,6245.532,5795.213,2000,6247.475,5793.69,2000,6250.085,5794.841,2000,6248.449,5792.633,2000,6250.978
5796.564,2000,6245.396,5796.279,2000,6247.667,5794.382,2000,6250.918,5795.804,2000,6248.944,5793.133,2000,6251.939
5797.634,2000,6245.226,5797.351,2000,6247.825,5795.047,2000,6251.774,5796.767,2000,6249.441,5793.602,2000,6252.916
5798.698,2000,6245.021,5798.427,2000,6247.947,5795.683,2000,6252.651,5797.729,2000,6249.94,5794.038,2000,6253.908
5799.755,2000,6244.781,5799.507,2000,6248.034,5796.291,2000,6253.548,5798.69,2000,6250.439,5794.441,2000,6254.913
5800.803,2000,6244.507,5800.589,2000,6248.085,5796.868,2000,6254.464,5799.651,2000,6250.94,5794.811,2000,6255.931
5801.841,2000,6244.198,5801.672,2000,6248.102,5797.416,2000,6255.399,5800.611,2000,6251.441,5795.148,2000,6256.961
5802.869,2000,6243.856,5802.755,2000,6248.083,5797.932,2000,6256.352,5801.572,2000,6251.942,5795.451,2000,6258.001
5803.885,2000,6243.48,5803.837,2000,6248.028,5798.417,2000,6257.32,5802.532,2000,6252.445,5795.719,2000,6259.05
5804.889,2000,6243.072,5804.917,2000,6247.938,5798.87,2000,6258.304,5803.491,2000,6252.948,5795.954,2000,6260.108
5805.878,2000,6242.63,5805.993,2000,6247.813,5799.29,2000,6259.303,5804.451,2000,6253.451,5796.153,2000,6261.173
5806.853,2000,6242.157,5807.064,2000,6247.652,5799.678,2000,6260.314,5805.41,2000,6253.955,5796.317,2000,6262.244
5807.811,2000,6241.652,5808.129,2000,6247.457,5800.032,2000,6261.338,5806.369,2000,6254.459,5796.447,2000,6263.319
5808.752,2000,6241.116,5809.188,2000,6247.226,5800.353,2000,6262.373,5807.327,2000,6254.964,5796.541,2000,6264.398
5809.676,2000,6240.549,5810.238,2000,6246.961,5800.64,2000,6263.418,5808.286,2000,6255.468,5796.6,2000,6265.48
5810.58,2000,6239.952,5811.28,2000,6246.663,5800.892,2000,6264.472,5809.244,2000,6255.974,5796.623,2000,6266.563
5811.464,2000,6239.326,5812.311,2000,6246.33,5801.11,2000,6265.533,5810.203,2000,6256.479,5796.611,2000,6267.646
5812.328,2000,6238.672,5813.33,2000,6245.963,5801.292,2000,6266.601,5811.161,2000,6256.985,5796.563,2000,6268.729
5813.169,2000,6237.99,5814.337,2000,6245.564,5801.44,2000,6267.674,5812.119,2000,6257.491,5796.48,2000,6269.809
5813.988,2000,6237.28,5815.33,2000,6245.132,5801.553,2000,6268.751,5813.077,2000,6257.997,5796.362,2000,6270.886
5814.783,2000,6236.544,5816.309,2000,6244.667,5801.63,2000,6269.832,5814.034,2000,6258.503,5796.209,2000,6271.958
5815.553,2000,6235.783,5817.271,2000,6244.171,5801.672,2000,6270.915,5814.992,2000,6259.01,5796.021,2000,6273.025
5816.298,2000,6234.997,5818.218,2000,6243.643,5801.679,2000,6271.998,5815.949,2000,6259.516,5795.797,2000,6274.085
5817.018,2000,6234.187,5819.146,2000,6243.085,5801.65,2000,6273.081,5816.907,2000,6260.023,5795.54,2000,6275.137
5817.71,2000,6233.353,5820.056,2000,6242.497,5801.585,2000,6274.163,5817.864,2000,6260.53,5795.248,2000,6276.181
5818.375,2000,6232.498,5820.946,2000,6241.879,5801.486,2000,6275.241,5818.821,2000,6261.038,5794.921,2000,6277.214
5819.011,2000,6231.621,5821.815,2000,6241.232,5801.351,2000,6276.316,5819.778,2000,6261.545,5794.562,2000,6278.236
5819.618,2000,6230.724,5822.663,2000,6240.558,5801.181,2000,6277.386,5820.735,2000,6262.052,5794.168,2000,6279.246
5820.195,2000,6229.807,5823.488,2000,6239.855,5800.976,2000,6278.45,5821.692,2000,6262.561,5793.743,2000,6280.242
5820.743,2000,6228.872,5824.29,2000,6239.127,5800.736,2000,6279.506,5822.649,2000,6263.069,5793.285,2000,6281.224
5821.259,2000,6227.919,5825.067,2000,6238.373,5800.462,2000,6280.554,5823.606,2000,6263.577,5792.794,2000,6282.19
5821.744,2000,6226.951,5825.819,2000,6237.593,5800.154,2000,6281.593,5824.563,2000,6264.085,5792.273,2000,6283.14
