9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9262.999,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263.001,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9263,1451.672,5298
9262.999,1451.672,5298
9263,1451.673,5298.094
9262.999,1451.673,5298.229
9263,1451.673,5298.516
9263,1451.674,5298.694
9263,1451.674,5298.952
9263,1451.675,5299.56
9263,1451.675,5299.705
9263,1451.676,5300.425
9263,1451.676,5300.85
9263,1451.676,5301.687
9263,1451.677,5302.119
9263,1451.677,5302.754
9263,1451.677,5303.485
9263,1451.677,5304.422
9263,1451.677,5305.24
9263,1451.678,5306.108
9263,1451.678,5307.197
9263,1451.678,5307.883
9263,1451.678,5308.534
9263,1451.679,5310.148
9263,1451.679,5310.852
9263,1451.679,5311.858
9263,1451.679,5312.971
9263,1451.679,5314.114
9263,1451.679,5315.65
9263,1451.68,5316.655
9263,1451.68,5317.727
9263,1451.68,5318.988
9263,1451.68,5320.713
9263,1451.68,5321.593
9263,1451.68,5323.387
9263,1451.68,5324.302
9263,1451.68,5325.837
9263,1451.68,5327.489
9263,1451.68,5328.693
9262.998,1451.68,5330.596
9262.997,1451.681,5331.982
9262.995,1451.681,5332.986
9262.992,1451.681,5335.019
9262.991,1451.681,5336.047
9262.988,1451.681,5337.608
9262.987,1451.681,5339.186
9262.984,1451.681,5340.781
9262.982,1451.681,5342.394
9262.979,1451.681,5344.568
9262.979,1451.681,5345.667
9262.978,1451.681,5347.498
9262.975,1451.681,5349.452
9262.973,1451.681,5350.866
9262.971,1451.681,5352.855
9262.969,1451.681,5354.117
9262.967,1451.681,5355.849
9262.965,1451.681,5357.592
9262.963,1451.681,5359.351
9262.96,1451.681,5361.71
9262.959,1451.681,5362.899
9262.956,1451.681,5364.874
9262.954,1451.681,5366.734
9262.952,1451.681,5367.947
9262.95,1451.681,5370.133
9262.947,1451.681,5372.58
9262.946,1451.682,5373.812
9262.942,1451.681,5376.534
9262.94,1451.681,5379.02
9262.939,1451.681,5379.489
9262.938,1451.681,5381.279
9262.936,1451.681,5383.794
9262.934,1451.681,5385.061
9262.933,1451.681,5387.149
9262.93,1451.681,5389.325
9262.929,1451.681,5390.829
9262.926,1451.681,5392.872
9262.924,1451.68,5394.285
9262.921,1451.68,5396.204
9262.919,1451.68,5397.531
9262.917,1451.679,5399.332
9262.915,1451.679,5400.431
9262.913,1451.678,5402.17
9262.91,1451.678,5404.381
9262.908,1451.678,5405.838
9262.907,1451.678,5406.099
9262.904,1451.677,5407.784
9262.903,1451.677,5408.607
9262.901,1451.677,5409.734
9262.899,1451.677,5411.014
9262.896,1451.676,5412.183
9262.895,1451.676,5413.346
9262.894,1451.676,5414.617
9262.894,1451.676,5415.254
9262.894,1451.676,5416.343
9262.894,1451.676,5417.808
9262.894,1451.676,5418.771
9262.894,1451.677,5419.798
9262.894,1451.677,5421.012
9262.894,1451.677,5422.674
9262.894,1451.677,5423.523
9262.894,1451.677,5424.957
9262.894,1451.678,5426.503
9262.894,1451.678,5427.636
9262.894,1451.678,5429.241
9262.894,1451.678,5430.412
9262.894,1451.678,5432.462
9262.894,1451.679,5434.079
9262.894,1451.679,5434.447
9262.894,1451.679,5437.9
9262.894,1451.679,5439.435
9262.894,1451.679,5440.724
9262.894,1451.68,5441.036
9262.892,1451.68,5442.238
9262.889,1451.68,5444.453
9262.887,1451.68,5445.735
9262.886,1451.68,5447.031
9262.884,1451.68,5448.664
9262.881,1451.68,5450.974
9262.88,1451.68,5451.53
9262.877,1451.68,5454
9262.875,1451.68,5455.35
9262.873,1451.68,5457.748
9262.871,1451.681,5458.898
9262.869,1451.681,5460.522
9262.866,1451.681,5462.853
9262.865,1451.681,5464.028
9262.862,1451.681,5465.801
9262.861,1451.681,5467.585
9262.859,1451.681,5469.38
9262.857,1451.681,5471.192
9262.854,1451.681,5474.188
9262.854,1451.681,5474.644
9262.851,1451.681,5477.282
9262.849,1451.681,5478.514
9262.848,1451.681,5480.371
9262.845,1451.681,5482.236
9262.843,1451.681,5484.109
9262.839,1451.681,5487.499
9262.838,1451.681,5487.972
9262.837,1451.681,5489.78
9262.835,1451.681,5491.685
9262.833,1451.681,5493.599
9262.831,1451.681,5494.94
9262.828,1451.681,5497.962
9262.826,1451.681,5499.379
9262.824,1451.681,5501.283
9262.822,1451.681,5503.128
9262.82,1451.681,5504.224
9262.817,1451.68,5506.989
9262.816,1451.68,5508.33
9262.814,1451.679,5509.958
9262.813,1451.679,5511.536
9262.812,1451.679,5512.783
9262.809,1451.679,5514.659
