5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.601,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.6,5789,2000,6245.601,5789,2000,6245.601
5789.238,2000,6246.657,5789.156,2000,6246.672,5789.874,2000,6246.24,5789,2000,6246.684,5789.997,2000,6246.023,5789.585,2000,6246.512,5789.947,2000,6246.126,5789.74,2000,6246.392,5789.969,2000,6246.084,5789.229,2000,6246.66
5789.441,2000,6247.721,5789.277,2000,6247.749,5790.769,2000,6246.852,5788.964,2000,6247.767,5791.007,2000,6246.414,5790.14,2000,6247.443,5790.911,2000,6246.621,5790.505,2000,6247.158,5790.954,2000,6246.537,5789.422,2000,6247.726
5789.609,2000,6248.792,5789.363,2000,6248.829,5791.683,2000,6247.434,5788.894,2000,6248.848,5792.03,2000,6246.771,5790.664,2000,6248.391,5791.891,2000,6247.083,5791.295,2000,6247.899,5791.952,2000,6246.956,5789.581,2000,6248.797
5789.742,2000,6249.867,5789.414,2000,6249.911,5792.615,2000,6247.985,5788.788,2000,6249.926,5793.063,2000,6247.095,5791.156,2000,6249.356,5792.885,2000,6247.514,5792.109,2000,6248.614,5792.964,2000,6247.343,5789.705,2000,6249.874
5789.84,2000,6250.946,5789.429,2000,6250.994,5793.565,2000,6248.506,5788.646,2000,6251,5794.107,2000,6247.385,5791.617,2000,6250.336,5793.893,2000,6247.912,5792.946,2000,6249.302,5793.988,2000,6247.696,5789.793,2000,6250.953
5789.902,2000,6252.027,5789.409,2000,6252.077,5794.531,2000,6248.996,5788.47,2000,6252.069,5795.16,2000,6247.64,5792.045,2000,6251.332,5794.913,2000,6248.277,5793.805,2000,6249.962,5795.023,2000,6248.016,5789.846,2000,6252.035
5789.929,2000,6253.11,5789.353,2000,6253.159,5795.513,2000,6249.453,5788.258,2000,6253.131,5796.221,2000,6247.861,5792.441,2000,6252.34,5795.944,2000,6248.608,5794.685,2000,6250.594,5796.068,2000,6248.302,5789.863,2000,6253.118
5789.921,2000,6254.194,5789.262,2000,6254.238,5796.51,2000,6249.878,5788.012,2000,6254.187,5797.288,2000,6248.047,5792.803,2000,6253.361,5796.986,2000,6248.905,5795.585,2000,6251.197,5797.122,2000,6248.553,5789.845,2000,6254.201
5789.877,2000,6255.276,5789.135,2000,6255.314,5797.52,2000,6250.271,5787.732,2000,6255.233,5798.361,2000,6248.198,5793.132,2000,6254.393,5798.037,2000,6249.167,5796.504,2000,6251.77,5798.184,2000,6248.77,5789.792,2000,6255.283
5789.798,2000,6256.357,5788.974,2000,6256.386,5798.542,2000,6250.629,5787.417,2000,6256.27,5799.438,2000,6248.313,5793.427,2000,6255.436,5799.096,2000,6249.396,5797.442,2000,6252.312,5799.251,2000,6248.952,5789.703,2000,6256.363
5789.683,2000,6257.434,5788.777,2000,6257.451,5799.575,2000,6250.955,5787.069,2000,6257.295,5800.519,2000,6248.394,5793.688,2000,6256.487,5800.162,2000,6249.589,5798.397,2000,6252.824,5800.325,2000,6249.099,5789.579,2000,6257.439
5789.533,2000,6258.507,5788.546,2000,6258.51,5800.618,2000,6251.247,5786.688,2000,6258.309,5801.601,2000,6248.439,5793.914,2000,6257.547,5801.234,2000,6249.748,5799.368,2000,6253.304,5801.402,2000,6249.21,5789.42,2000,6258.511
5789.349,2000,6259.574,5788.28,2000,6259.56,5801.67,2000,6251.504,5786.273,2000,6259.31,5802.685,2000,6248.449,5794.105,2000,6258.613,5802.31,2000,6249.872,5800.348,2000,6253.765,5802.483,2000,6249.287,5789.226,2000,6259.577
5789.129,2000,6260.635,5787.98,2000,6260.601,5802.73,2000,6251.727,5785.826,2000,6260.297,5803.768,2000,6248.423,5794.264,2000,6259.685,5803.39,2000,6249.96,5801.328,2000,6254.228,5803.565,2000,6249.328,5788.997,2000,6260.636
5788.875,2000,6261.688,5787.646,2000,6261.632,5803.797,2000,6251.915,5785.347,2000,6261.269,5804.849,2000,6248.362,5794.422,2000,6260.757,5804.472,2000,6250.013,5802.306,2000,6254.694,5804.649,2000,6249.333,5788.733,2000,6261.687
5788.586,2000,6262.733,5787.279,2000,6262.651,5804.87,2000,6252.067,5784.836,2000,6262.224,5805.928,2000,6248.265,5794.581,2000,6261.829,5805.555,2000,6250.03,5803.282,2000,6255.163,5805.732,2000,6249.303,5788.435,2000,6262.728
5788.264,2000,6263.767,5786.879,2000,6263.657,5805.947,2000,6252.185,5784.294,2000,6263.162,5807.003,2000,6248.133,5794.742,2000,6262.9,5806.638,2000,6250.012,5804.257,2000,6255.634,5806.813,2000,6249.238,5788.104,2000,6263.759
5787.908,2000,6264.79,5786.446,2000,6264.65,5807.027,2000,6252.268,5783.722,2000,6264.082,5808.074,2000,6247.966,5794.904,2000,6263.971,5807.72,2000,6249.958,5805.231,2000,6256.109,5807.892,2000,6249.137,5787.738,2000,6264.779
5787.519,2000,6265.801,5785.98,2000,6265.628,5808.109,2000,6252.314,5783.12,2000,6264.983,5809.138,2000,6247.765,5795.069,2000,6265.042,5808.799,2000,6249.87,5806.203,2000,6256.588,5808.967,2000,6249.001,5787.34,2000,6265.787
5787.096,2000,6266.798,5785.483,2000,6266.59,5809.193,2000,6252.326,5782.489,2000,6265.863,5810.195,2000,6247.528,5795.237,2000,6266.112,5809.875,2000,6249.746,5807.173,2000,6257.07,5810.037,2000,6248.83,5786.909,2000,6266.78
5786.642,2000,6267.782,5784.955,2000,6267.536,5810.276,2000,6252.302,5781.83,2000,6266.723,5811.244,2000,6247.257,5795.407,2000,6267.182,5810.947,2000,6249.586,5808.142,2000,6257.555,5811.1,2000,6248.624,5786.445,2000,6267.759
5786.155,2000,6268.75,5784.396,2000,6268.464,5811.357,2000,6252.243,5781.142,2000,6267.56,5812.284,2000,6246.952,5795.579,2000,6268.251,5812.013,2000,6249.392,5809.109,2000,6258.043,5812.156,2000,6248.383,5785.95,2000,6268.723
5785.637,2000,6269.701,5783.807,2000,6269.373,5812.437,2000,6252.148,5780.428,2000,6268.375,5813.313,2000,6246.613,5795.754,2000,6269.321,5813.072,2000,6249.163,5810.074,2000,6258.534,5813.204,2000,6248.108,5785.424,2000,6269.669
5785.088,2000,6270.635,5783.188,2000,6270.262,5813.512,2000,6252.018,5779.687,2000,6269.165,5814.33,2000,6246.241,5795.932,2000,6270.39,5814.123,2000,6248.899,5811.038,2000,6259.028,5814.242,2000,6247.799,5784.867,2000,6270.599
5784.511,2000,6271.552,5782.541,2000,6271.131,5814.583,2000,6251.853,5778.921,2000,6269.931,5815.334,2000,6245.835,5796.112,2000,6271.458,5815.164,2000,6248.602,5812,2000,6259.525,5815.27,2000,6247.456,5784.279,2000,6271.509
5783.936,2000,6272.47,5781.865,2000,6271.978,5815.647,2000,6251.653,5778.13,2000,6270.672,5816.325,2000,6245.397,5796.294,2000,6272.526,5816.195,2000,6248.27,5812.961,2000,6260.025,5816.285,2000,6247.08,5783.663,2000,6272.399
5783.365,2000,6273.391,5781.163,2000,6272.802,5816.711,2000,6251.447,5777.316,2000,6271.386,5817.301,2000,6244.927,5796.479,2000,6273.593,5817.215,2000,6247.905,5813.921,2000,6260.528,5817.288,2000,6246.67,5783.017,2000,6273.27
5782.801,2000,6274.315,5780.433,2000,6273.603,5817.775,2000,6251.243,5776.479,2000,6272.074,5818.261,2000,6244.425,5796.667,2000,6274.66,5818.223,2000,6247.506,5814.88,2000,6261.033,5818.277,2000,6246.228,5782.343,2000,6274.118
5782.242,2000,6275.244,5779.678,2000,6274.38,5818.839,2000,6251.042,5775.619,2000,6272.733,5819.204,2000,6243.892,5796.857,2000,6275.727,5819.216,2000,6247.075,5815.837,2000,6261.54,5819.251,2000,6245.753,5781.642,2000,6274.943
5781.687,2000,6276.174,5778.897,2000,6275.131,5819.904,2000,6250.844,5774.739,2000,6273.364,5820.129,2000,6243.328,5797.049,2000,6276.792,5820.195,2000,6246.612,5816.793,2000,6262.049,5820.209,2000,6245.248,5780.915,2000,6275.746
5781.135,2000,6277.106,5778.093,2000,6275.857,5820.97,2000,6250.65,5773.838,2000,6273.966,5821.035,2000,6242.734,5797.244,2000,6277.858,5821.159,2000,6246.117,5817.749,2000,6262.561,5821.15,2000,6244.71,5780.161,2000,6276.524
5780.586,2000,6278.04,5777.265,2000,6276.556,5822.037,2000,6250.461,5772.918,2000,6274.539,5821.921,2000,6242.111,5797.44,2000,6278.924,5822.105,2000,6245.59,5818.703,2000,6263.074,5822.073,2000,6244.143,5779.382,2000,6277.277
5780.04,2000,6278.976,5776.415,2000,6277.227,5823.104,2000,6250.276,5771.98,2000,6275.08,5822.787,2000,6241.459,5797.638,2000,6279.989,5823.035,2000,6245.033,5819.656,2000,6263.589,5822.977,2000,6243.546,5778.58,2000,6278.004
5779.496,2000,6279.913,5775.543,2000,6277.87,5824.172,2000,6250.095,5771.024,2000,6275.591,5823.63,2000,6240.779,5797.838,2000,6281.053,5823.945,2000,6244.446,5820.607,2000,6264.106,5823.86,2000,6242.919,5777.753,2000,6278.705
5778.955,2000,6280.851,5774.651,2000,6278.484,5825.241,2000,6249.918,5770.053,2000,6276.07,5824.451,2000,6240.072,5798.041,2000,6282.118,5824.835,2000,6243.829,5821.558,2000,6264.625,5824.723,2000,6242.264,5776.905,2000,6279.378
5778.415,2000,6281.791,5773.739,2000,6279.069,5826.311,2000,6249.746,5769.066,2000,6276.517,5825.249,2000,6239.339,5798.244,2000,6283.182,5825.706,2000,6243.184,5822.508,2000,6265.146,5825.564,2000,6241.581,5776.035,2000,6280.023
5777.878,2000,6282.731,5772.809,2000,6279.624,5827.38,2000,6249.576,5768.065,2000,6276.932,5826.021,2000,6238.58,5798.45,2000,6284.245,5826.566,2000,6242.526,5823.457,2000,6265.668,5826.382,2000,6240.871,5775.144,2000,6280.64
5777.343,2000,6283.673,5771.86,2000,6280.148,5828.451,2000,6249.41,5767.051,2000,6277.313,5826.769,2000,6237.795,5798.657,2000,6285.309,5827.426,2000,6241.866,5824.405,2000,6266.193,5827.176,2000,6240.134,5774.24,2000,6281.238
5776.81,2000,6284.616,5770.896,2000,6280.641,5829.521,2000,6249.248,5766.025,2000,6277.662,5827.491,2000,6236.987,5798.865,2000,6286.372,5828.285,2000,6241.207,5825.352,2000,6266.719,5827.946,2000,6239.372,5773.336,2000,6281.834
